Product Name,Current Price,Original Price,Image URL,Stock,item_id,discount
LIVEHAF - Trucker Canvas Jacket Black - L,199900,0,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/1/17/f74f4de1-5f01-485b-8d05-7ee2cd7d8cdd.jpg.webp?ect=4g,913,42,0.0
"CREDIFOX Jaket Gunung Gorpcore Seri CLIMBER Bahan Taslan JN Premium - Jaket Outdoor Sport - HITAM, M (40kg-55kg)",195000,350000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/622ff85035b44eb69c0360b2f88b8637~.jpeg.webp?ect=4g,89,43,44.29
Crewneck Black Human Greatness - S,180000,300000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2020/12/14/feac2d9b-0889-4621-8464-3ee5d583bab6.jpg.webp?ect=4g,175,44,40.0
"SANVANINA Rio Upper Zip Jacket | Outer Jacket Pria Knit | Kaos Pria Berkerah Half Zip PC-10 - Rio Midnight Black, M",148900,328000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/d9c39d3cfc5b4971838cd50d894a775a~.jpeg.webp?ect=4g,152,45,54.6
LIVEHAF - Trucker Canvas Jacket Milo - L,199900,0,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/1/17/8800d292-200b-4e73-a3dd-af21f7984f31.jpg.webp?ect=4g,5413,46,0.0
"BALVEIN - Versase Knit Polo Knitwear Atasan Katun Kerah Pria - Hitam, XL",335000,0,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/2d1072a72d6c43c9bc229bf9aba2e25a~.jpeg.webp?ect=4g,17,47,0.0
"Long Turtle Neck Sweater Rajut Kerah Tinggi Pria Korean Style Premium - Hitam, M/L",65000,199000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/12/29/517af5ab-d052-40f7-b27d-12c990464783.jpg.webp?ect=4g,75,48,67.34
Bodypack Plutone 1.0  Fishing Vest Rompi Outer - Cokelat - S,407550,429000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/f02b7a4b7eeb4801bbf76560ea298817~.jpeg.webp?ect=4g,9,49,5.0
Mens Formal Black Vest Katun Hitam ROM 385 - Hitam,108000,0,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/12/7/5a2ba603-e907-4410-8cdd-0f7885fe1ff6.jpg.webp?ect=4g,9997,50,0.0
"Uttara Reflective Running Vest - Hitam, Custom Size",175000,0,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2025/1/14/d1bc6f6e-44d2-4f1d-b5cb-9a5618ca56de.png.webp?ect=4g,8,51,0.0
"Parayu Vest Formal Rompi Jas Blazer Slim Fit Navy Pria - HITAM, S",115000,199000,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/2b26caabf74e42fbab80f37905c8e55f~.jpeg.webp?ect=4g,883,52,42.21
Kalibre Jaket Vest Navy 970184440 - S,299000,0,https://images.tokopedia.net/img/cache/500-square/product-1/2020/1/22/23508081/23508081_f9a9eba1-f6d6-4eb0-8c21-2461de547712_2048_2048.webp?ect=4g,18,53,0.0
