Product Name,Current Price,Original Price,Image URL,Stock,item_id,discount
"Paddywatch G Series Candy - Jam Tangan Rubber Digital Custom Gambar - Sage, Colorful Night",39000,150000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/6/22/b9d90849-8ad6-4879-a5d2-c4f845093113.png.webp?ect=4g,139,51,74.0
"Tali Jam Tangan Wanita Leather Strap Asli Ukuran 12 14 16 18 mm - black, 12mm",50000,210000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/9/2/27b4bbe5-65a8-4c6d-a29b-f84c3a2a4428.jpg.webp?ect=4g,194,52,76.19
"Tali Jam Tangan Kulit / Handmade Leather Strap Embossed Pebble Pattern - Black, Standar",265000,0,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/11/3/fe05a23b-8007-4e42-b1a9-3ca2e4f3072d.jpg.webp?ect=4g,61,53,0.0
"Strap apple watch ultra alpine loop two color tali jam iwatch SE 9 8 7 - 5. WHITE RED, SIZE 45MM",100000,189000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/3/5/4a56908e-99e5-4bf5-8a79-ef74a5d72f25.jpg.webp?ect=4g,1000,54,47.09
"Kacamata Hitam Sunglasses Colore.in TR-90 Polarized Retro Style 6022S - Black, Sunglases Minus",259000,647500,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/6e32d4122a0f433b97ce910995a4098c~.jpeg.webp?ect=4g,2999,55,60.0
Gray Pink Kacamata Sunglasses Anti UV TR90 Metal Fashion Wanita 1567 - Black (blueray),68000,299000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/6/26/ad9b50dd-3c71-4322-b55f-b96a9f48c27b.jpg.webp?ect=4g,191,56,77.26
WDS Kacamata Bingkai Kecil Wanita Retro Jepang dan Korea Ins Eropa dan Amerika Gradient Color Optical Glass K41 - F31 KC Hitam,6500,20000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/f52d14801958422a86082b1452138086~.jpeg.webp?ect=4g,2865,57,67.5
"Kacamata Anti Radiasi Pria/Wanita Frame Kotak Bahan TR Berrybarton 051 - Black Grey, Blueray Normal",154000,516000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/e730efcfdddb4e69b2e45ac5e64729f4~.jpeg.webp?ect=4g,41,58,70.16
"Kacamata Frame Kotak Lensa Anti Blueray Pria/Wanita Berrybarton 059 - crystal grey, Blueray Normal",149000,0,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/337c142c22cb4c3699c2b2f8ca387ccf~.jpeg.webp?ect=4g,59,59,0.0
BITZEN Ikat Pinggang Wanita Kulit Imitasi Slim Casual Warna Warni Disesuaikan Gesper Belt Outfit  Perempuan - B-BELT16-Putih,36200,79000,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/243bef167c8d419988b5c4a2b9f46413~.jpeg.webp?ect=4g,1079,60,54.18
tali ikat pinggang kulit asli lebar 3cm( hanya jual tali ) - panjang 120 cm,105000,0,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/4/16/2b21fa20-2d31-452b-9d36-2cfbf1967486.jpg.webp?ect=4g,20,61,0.0
TP-KL001 Ikat Pinggang Wanita Casual Bahan Pu Belt - TP-KL001-Black,12176,12299,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/8bcd4a6dd3934c989ceee753dc3cb1d3~.jpeg.webp?ect=4g,179000,62,1.0
"Stephanie Basic Chain Belt Pants Rantai Celana Rantai Jeans Denim Rantai Dompet Retro Punk Hiphop Pria - Gold, RC Stephanie",12950,30000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/13ab3d1daf1c4c81ad461a53dc25042d~.jpeg.webp?ect=4g,489,63,56.83
