Product Name,Current Price,Original Price,Image URL,Stock,item_id,discount
"Implora Healthy Glow Cushion - 01 Ivory, Reguler Pack",87000,0,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/5/28/cc2ccc89-c2e5-4c69-b39f-5d8ac53e7b54.jpg.webp?ect=4g,0,45,0.0
True to Skin - Skinlike Porefecting Cushion SPF 35PA+++ - Refill-Biscoff,79000,129000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/6/4/8d1571b3-6a85-4cf6-ba81-b59c64c1a7c6.png.webp?ect=4g,2528,46,38.76
PIXY Make It Glow Dewy Cushion 101 Light Beige - Refill,82800,92000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/1/7/abad79ab-c527-413e-9113-d38ca9c91495.jpg.webp?ect=4g,88,47,10.0
【HOT SALE】TIME PHORIA - Timeless Lumina Matte Perfection Cushion 11g - 00 Bare,189000,379000,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/987b146460404f9c982a96557e526c70~.jpeg.webp?ect=4g,9474,48,50.13
Luxcrime Perfecting Cover Cushion - Velvet Matte SPF 50 PA +++ - C01,139620,179000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/9/19/947d084c-73f2-4308-9300-519dc4ccb980.png.webp?ect=4g,8422,49,22.0
[CAMPAIGN NO GIFT] Madame Gie No Limatte Cushion - Make Up Cushion - 02 Pancake,65000,99000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/0246f52789ad49b69b66e2424524fb63~.jpeg.webp?ect=4g,3232,50,34.34
MOP - Anti Cakey Lock and Smooth Gripping Primer - New Packaging,157520,179000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/12/19/d6ae96f6-daeb-47e8-b664-e6817b99455e.jpg.webp?ect=4g,87,51,12.0
Viva Pelembab Under Make Up With Uv Filter Foundation Wajah - Green Tea,7586,10000,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/23914e57375a4f7381d4cb8b00db580a~.jpeg.webp?ect=4g,26,52,24.14
Studio Tropik: Flawless Priming Water - 150 ml,94050,99000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/10/10/728ec7a7-7edb-467d-b8d6-ad240dcde95f.jpg.webp?ect=4g,130,53,5.0
Viva Queen Covering Cream (WATERPROOF) - 22gr (Tersedia 4 Varian Warna Foundation) - Beige,10397,14050,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/4f6b50a9e738435c8c53246cf9be1d3e~.jpeg.webp?ect=4g,13,54,26.0
BLP - Face Base - 33ml - Foundation - N10 - Ivory,99500,199000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/45203368b31b4f69ba74cadd73be3bff~.jpeg.webp?ect=4g,71,55,50.0
[Back From Popular Demand] Dear Me Beauty Airy Poreless Fluid Foundation [Belanja 150rb Free Dear Kyla] - C00 - Creme Porcelain,85000,179000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/6beaa332074a45fd9a5c299eaa94b898~.jpeg.webp?ect=4g,183,56,52.51
Mineral Botanica Highlight And Countourl 2.2gr - latte-caramel,89900,0,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/5/13/9fda663f-64d5-4626-b9b8-0f5fd12129b7.jpg.webp?ect=4g,576,57,0.0
"MOP - Bulletproof Set and Protect Continuous Mist - Satin, 50ml",77000,129000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/11/11/aad60a89-f581-4405-a271-08fc6432d082.jpg.webp?ect=4g,3,58,40.31
Refill Mireya The Art Flawless Setting Spray 80ml - Mireya Setting Spray & Finishing Spray Cosmetics Make Up Face Mist - REFILL-SettingSpray80ml,30000,0,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/426c73b245114fa8bc6097a42af021e7~.jpeg.webp?ect=4g,337000,59,0.0
Evian Facial Spray [50/150/300ml] Spray Wajah / Moisturizer Cairan - 50ml,91500,128000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/10/3/7619a73a-10e4-4fd9-ae1d-298ba68cc55c.jpg.webp?ect=4g,27,60,28.52
The Originote Hyaluberry Lip Protect Serum SPF 50 PA+++ - 2in1 Lip Treatment - Lip SPF,38000,64000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/64b15c3d7f9f441ea682d8bf1c029e67~.jpeg.webp?ect=4g,215000,61,40.62
Hanasui Mattedorable Lip Cream | Tintdorable Lipstain | Boba Series | Matcha Series Gloss Lipstick Lipcream Lipstik Waterproof - 01 Kiss,22909,38000,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/72065aaea564493faa75e2beb1165bf3~.jpeg.webp?ect=4g,0,62,39.71
LT Pro Long Lasting Matte Lip Cream - 01,85800,110000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/4/18/e4290366-6cb2-4ac1-b43d-954f2b8f6d44.jpg.webp?ect=4g,142,63,22.0
New! Emina Creamatte 4 g - Comfy Matte 9x Moist Boost - 02 Fuzzy Wuzzy,49500,57200,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/bcdecf7bf2094e3e9b643879aa291624~.jpeg.webp?ect=4g,88,64,13.46
Salsa Dynamatte Lip Cream - Innocent Lady,20000,23500,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/11/25/c2e27e41-9d41-4a56-889c-2c6ead5afbbf.jpg.webp?ect=4g,238,65,14.89
About Pout Lip Liner - MakeUp Eyeliner Eye Waterproof Liquid - 05 Myst,15700,29000,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/12e453f932d2485bb5e3d572d24acf2c~.jpeg.webp?ect=4g,463,66,45.86
[BPOM] FEALI Lipstik Lip Glow Color Balm 3.5gr - Long lasting With Vitamin c Lipstick Lip Glossy - #008,23499,0,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/aaba239e347e4844a8caf0053ff8d37d~.jpeg.webp?ect=4g,6040,67,0.0
SOMETHINC Idol Blurry Soft Lip Matte - Ambush,82500,0,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/5ccf787c0089463ba542ba0c9559080f~.jpeg.webp?ect=4g,152,68,0.0
BLP - Lip Liner - Pensil Bibir - Classic Beige,95000,0,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/2248ec13c6144facad73f21e5baa95ff~.jpeg.webp?ect=4g,98,69,0.0
Implora Cosmetic Lip Velvet - Attractive,15500,0,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/c135d065cad64475a866463f1bcecebf~.jpeg.webp?ect=4g,2327,70,0.0
[KEJAR DISKON] Maybelline Superstay Vinyl Ink Liquid Lipstick - Irresistible,102127,139900,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/2/26/7168e89a-619a-426f-a89e-984c3feec53e.jpg.webp?ect=4g,43,71,27.0
[FLASH SALE] SOMETHINC Checkmatte Transferproof Lipstick - Lipstick Batang Transferproof - 01 Bishop,89100,0,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/8/7/261db798-1d2e-433f-bbfe-9e1f215883cd.jpg.webp?ect=4g,3192,72,0.0
Viva Lipstick with Squalane & Mineral Oil No. 01-20 - 01,16409,22175,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/0ecfb370aa40497bbb2a1374d956ced8~.jpeg.webp?ect=4g,3,73,26.0
Prettywell 3D Lipscreen SPF 38 IN VITRO Longlasting Glossy Stain Protect Lips & Blur Lip Wrinkles - Borneo,69999,74000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/fadb6c1752984c76bcbcb435fd044960~.jpeg.webp?ect=4g,147,74,5.41
Red-A Lipstick No. 601-620 Lipstik Red - 601,14800,20000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/6cf3af0912a14006887f929e18fa07c1~.jpeg.webp?ect=4g,11,75,26.0
Ultima II Delicate Lipstick - Fuschia,98700,105000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/8e2134b687cd4f39acd6894bab26dc7d~.jpeg.webp?ect=4g,2,76,6.0
Viva Cosmetics - Lipstick - Satin Finish Lipstick - 01,20040,0,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/b02930aab1b247bfa998007948f56915~.jpeg.webp?ect=4g,47,77,0.0
"MOP - G.W.S (Gleaming, Wondering, Shiny) Plump Gloss - 01 MLBB",79200,99000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/414d1b605dac4e7aa68198c61a5bae55~.jpeg.webp?ect=4g,12,78,20.0
"[HOT NEW SHADES] JIERA Lip Peptint, 2 in 1 Lip Color + Treatment, Anti Geser, Lightweight Ringan, Longlasting Tahan Lama - 0.1 Saffron Ale",42999,68000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/9718fd3b70fc4c2d88826b58a6bcba47~.jpeg.webp?ect=4g,9653,79,36.77
Rollover Reaction - DEWDROP! 12hr+ Hydrating Long Lasting 2 in 1 Liptint for Lips and Cheek - Mimosa,89000,109000,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/26cd617333b840f2bd091bd9fc27cae4~.jpeg.webp?ect=4g,83,80,18.35
BLP - Airy Tint - 2.3 gr - Liptint - Gili,53400,89000,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/02ceb5ba8198469799d47d9fdb4ccfc4~.jpeg.webp?ect=4g,285,81,40.0
MOP - AM to PM Colorfast Hypertint - 01 Date Night,84150,99000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/11/11/bdde47aa-f2e4-4b98-8ad2-2d985721fd31.jpg.webp?ect=4g,11,82,15.0
"[NEW LAUNCH] Dear Me Beauty Hydraglow Lip Stain - Hydrated, Stained, and Feeling Fresh Guaranteed! - Dear Olivia",65550,69000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/d6cfd437d3a4459292bc038c988ecd03~.jpeg.webp?ect=4g,0,83,5.0
Microbrush Tabung isi 100pcs/ Brush Lebih panjang - Kemasan Pack,15000,0,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2025/4/20/c26e1188-5cfb-47f6-8f57-bf38141a8ac6.jpg.webp?ect=4g,442,84,0.0
"Emina Brush Set - Set Kuas Make Up Sintetis, Travel-Friendly - Brush Set, Brush Set",76500,93500,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/f65e5f86640447348940605d7d6b7929~.jpeg.webp?ect=4g,2,85,18.18
SOMETHINC Makeup Individual Brush - 010 Blending,39000,43000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/12/15/82b2497b-2b4e-4c8c-93a8-b2606a7e558a.jpg.webp?ect=4g,864,86,9.3
